gutenberg_id,text,title
514,"of this immortal club.""",Little Women
514,,Little Women
514,"""Hear!  Hear!"" cried Jo, clashing the lid of the warming pan like a",Little Women
514,cymbal.,Little Women
514,,Little Women
514,"""Go on, go on!"" added Winkle and Tupman, while the President bowed",Little Women
514,benignly.,Little Women
514,,Little Women
514,"""I merely wish to say, that as a slight token of my gratitude for the",Little Women
514,"honor done me, and as a means of promoting friendly relations between",Little Women
514,"adjoining nations, I have set up a post office in the hedge in the",Little Women
514,"lower corner of the garden, a fine, spacious building with padlocks on",Little Women
514,"the doors and every convenience for the mails, also the females, if I",Little Women
514,"may be allowed the expression.  It's the old martin house, but I've",Little Women
514,"stopped up the door and made the roof open, so it will hold all sorts",Little Women
514,"of things, and save our valuable time.  Letters, manuscripts, books,",Little Women
514,"and bundles can be passed in there, and as each nation has a key, it",Little Women
514,"will be uncommonly nice, I fancy.  Allow me to present the club key,",Little Women
514,"and with many thanks for your favor, take my seat.""",Little Women
514,,Little Women
514,Great applause as Mr. Weller deposited a little key on the table and,Little Women
514,"subsided, the warming pan clashed and waved wildly, and it was some",Little Women
514,"time before order could be restored.  A long discussion followed, and",Little Women
514,"everyone came out surprising, for everyone did her best.  So it was an",Little Women
514,"unusually lively meeting, and did not adjourn till a late hour, when it",Little Women
514,broke up with three shrill cheers for the new member.,Little Women
514,,Little Women
514,"No one ever regretted the admittance of Sam Weller, for a more devoted,",Little Women
514,"well-behaved, and jovial member no club could have. He certainly did",Little Women
514,"add 'spirit' to the meetings, and 'a tone' to the paper, for his",Little Women
514,"orations convulsed his hearers and his contributions were excellent,",Little Women
514,"being patriotic, classical, comical, or dramatic, but never",Little Women
514,"sentimental.  Jo regarded them as worthy of Bacon, Milton, or",Little Women
514,"Shakespeare, and remodeled her own works with good effect, she thought.",Little Women
514,,Little Women
514,"The P.  O.  was a capital little institution, and flourished",Little Women
514,"wonderfully, for nearly as many queer things passed through it as",Little Women
514,"through the real post office.  Tragedies and cravats, poetry and",Little Women
514,"pickles, garden seeds and long letters, music and gingerbread, rubbers,",Little Women
514,"invitations, scoldings, and puppies.  The old gentleman liked the fun,",Little Women
514,"and amused himself by sending odd bundles, mysterious messages, and",Little Women
514,"funny telegrams, and his gardener, who was smitten with Hannah's",Little Women
514,"charms, actually sent a love letter to Jo's care.  How they laughed",Little Women
514,"when the secret came out, never dreaming how many love letters that",Little Women
514,little post office would hold in the years to come.,Little Women
514,,Little Women
514,,Little Women
514,,Little Women
514,CHAPTER ELEVEN,Little Women
514,,Little Women
514,EXPERIMENTS,Little Women
514,,Little Women
514,"""The first of June!  The Kings are off to the seashore tomorrow, and",Little Women
514,"I'm free.  Three months' vacation--how I shall enjoy it!"" exclaimed",Little Women
514,"Meg, coming home one warm day to find Jo laid upon the sofa in an",Little Women
514,"unusual state of exhaustion, while Beth took off her dusty boots, and",Little Women
514,Amy made lemonade for the refreshment of the whole party.,Little Women
514,,Little Women
514,"""Aunt March went today, for which, oh, be joyful!"" said Jo. ""I was",Little Women
514,"mortally afraid she'd ask me to go with her.  If she had, I should have",Little Women
514,"felt as if I ought to do it, but Plumfield is about as gay as a",Little Women
514,"churchyard, you know, and I'd rather be excused. We had a flurry",Little Women
514,"getting the old lady off, and I had a fright every time she spoke to",Little Women
514,"me, for I was in such a hurry to be through that I was uncommonly",Little Women
514,"helpful and sweet, and feared she'd find it impossible to part from me.",Little Women
514,"I quaked till she was fairly in the carriage, and had a final fright,",Little Women
514,"for as it drove of, she popped out her head, saying, 'Josyphine, won't",Little Women
514,"you--?' I didn't hear any more, for I basely turned and fled.  I did",Little Women
514,"actually run, and whisked round the corner where I felt safe.""",Little Women
514,,Little Women
514,"""Poor old Jo!  She came in looking as if bears were after her,"" said",Little Women
514,"Beth, as she cuddled her sister's feet with a motherly air.",Little Women
514,,Little Women
514,"""Aunt March is a regular samphire, is she not?"" observed Amy, tasting",Little Women
514,her mixture critically.,Little Women
514,,Little Women
514,"""She means vampire, not seaweed, but it doesn't matter.  It's too warm",Little Women
514,"to be particular about one's parts of speech,"" murmured Jo.",Little Women
514,,Little Women
514,"""What shall you do all your vacation?"" asked Amy, changing the subject",Little Women
514,with tact.,Little Women
514,,Little Women
514,"""I shall lie abed late, and do nothing,"" replied Meg, from the depths",Little Women
514,"of the rocking chair.  ""I've been routed up early all winter and had to",Little Women
514,"spend my days working for other people, so now I'm going to rest and",Little Women
514,"revel to my heart's content.""",Little Women
514,,Little Women
514,"""No,"" said Jo, ""that dozy way wouldn't suit me.  I've laid in a heap of",Little Women
514,"books, and I'm going to improve my shining hours reading on my perch in",Little Women
514,"the old apple tree, when I'm not having l----""",Little Women
514,,Little Women
514,"""Don't say 'larks!'"" implored Amy, as a return snub for the 'samphire'",Little Women
514,correction.,Little Women
514,,Little Women
514,"""I'll say 'nightingales' then, with Laurie.  That's proper and",Little Women
514,"appropriate, since he's a warbler.""",Little Women
514,,Little Women
514,"""Don't let us do any lessons, Beth, for a while, but play all the time",Little Women
514,"and rest, as the girls mean to,"" proposed Amy.",Little Women
514,,Little Women
514,"""Well, I will, if Mother doesn't mind.  I want to learn some new songs,",Little Women
514,and my children need fitting up for the summer.  They are dreadfully,Little Women
514,"out of order and really suffering for clothes.""",Little Women
514,,Little Women
514,"""May we, Mother?"" asked Meg, turning to Mrs. March, who sat sewing in",Little Women
514,what they called 'Marmee's corner'.,Little Women
514,,Little Women
514,"""You may try your experiment for a week and see how you like it.  I",Little Women
514,think by Saturday night you will find that all play and no work is as,Little Women
514,"bad as all work and no play.""",Little Women
514,,Little Women
514,"""Oh, dear, no!  It will be delicious, I'm sure,"" said Meg complacently.",Little Women
514,,Little Women
514,"""I now propose a toast, as my 'friend and pardner, Sairy Gamp', says.",Little Women
514,"Fun forever, and no grubbing!"" cried Jo, rising, glass in hand, as the",Little Women
514,lemonade went round.,Little Women
514,,Little Women
514,"They all drank it merrily, and began the experiment by lounging for the",Little Women
514,"rest of the day.  Next morning, Meg did not appear till ten o'clock.",Little Women
514,"Her solitary breakfast did not taste good, and the room seemed lonely",Little Women
514,"and untidy, for Jo had not filled the vases, Beth had not dusted, and",Little Women
514,Amy's books lay scattered about.  Nothing was neat and pleasant but,Little Women
514,"'Marmee's corner', which looked as usual.  And there Meg sat, to 'rest",Little Women
514,"and read', which meant to yawn and imagine what pretty summer dresses",Little Women
514,she would get with her salary.  Jo spent the morning on the river with,Little Women
514,"Laurie and the afternoon reading and crying over _The Wide, Wide",Little Women
514,"World_, up in the apple tree.  Beth began by rummaging everything out",Little Women
514,"of the big closet where her family resided, but getting tired before",Little Women
514,"half done, she left her establishment topsy-turvy and went to her",Little Women
514,"music, rejoicing that she had no dishes to wash. Amy arranged her",Little Women
514,"bower, put on her best white frock, smoothed her curls, and sat down to",Little Women
514,"draw under the honeysuckle, hoping someone would see and inquire who",Little Women
514,the young artist was.  As no one appeared but an inquisitive,Little Women
514,"daddy-longlegs, who examined her work with interest, she went to walk,",Little Women
514,"got caught in a shower, and came home dripping.",Little Women
514,,Little Women
514,"At teatime they compared notes, and all agreed that it had been a",Little Women
514,"delightful, though unusually long day.  Meg, who went shopping in the",Little Women
514,"afternoon and got a 'sweet blue muslin', had discovered, after she had",Little Women
514,"cut the breadths off, that it wouldn't wash, which mishap made her",Little Women
514,"slightly cross.  Jo had burned the skin off her nose boating, and got a",Little Women
514,raging headache by reading too long.  Beth was worried by the confusion,Little Women
514,of her closet and the difficulty of learning three or four songs at,Little Women
514,"once, and Amy deeply regretted the damage done her frock, for Katy",Little Women
514,"Brown's party was to be the next day and now like Flora McFlimsey, she",Little Women
514,"had 'nothing to wear'.  But these were mere trifles, and they assured",Little Women
514,"their mother that the experiment was working finely.  She smiled, said",Little Women
514,"nothing, and with Hannah's help did their neglected work, keeping home",Little Women
514,pleasant and the domestic machinery running smoothly.  It was,Little Women
514,astonishing what a peculiar and uncomfortable state of things was,Little Women
514,produced by the 'resting and reveling' process.  The days kept getting,Little Women
514,"longer and longer, the weather was unusually variable and so were",Little Women
514,"tempers; an unsettled feeling possessed everyone, and Satan found",Little Women
514,"plenty of mischief for the idle hands to do.  As the height of luxury,",Little Women
514,"Meg put out some of her sewing, and then found time hang so heavily,",Little Women
514,that she fell to snipping and spoiling her clothes in her attempts to,Little Women
514,furbish them up a la Moffat.  Jo read till her eyes gave out and she,Little Women
514,"was sick of books, got so fidgety that even good-natured Laurie had a",Little Women
514,"quarrel with her, and so reduced in spirits that she desperately wished",Little Women
514,"she had gone with Aunt March.  Beth got on pretty well, for she was",Little Women
514,"constantly forgetting that it was to be all play and no work, and fell",Little Women
514,back into her old ways now and then.  But something in the air affected,Little Women
514,"her, and more than once her tranquility was much disturbed, so much so",Little Women
514,that on one occasion she actually shook poor dear Joanna and told her,Little Women
514,"she was 'a fright'.  Amy fared worst of all, for her resources were",Little Women
514,"small, and when her sisters left her to amuse herself, she soon found",Little Women
514,that accomplished and important little self a great burden.  She didn't,Little Women
514,"like dolls, fairy tales were childish, and one couldn't draw all the",Little Women
514,"time.  Tea parties didn't amount to much, neither did picnics, unless",Little Women
514,"very well conducted.  ""If one could have a fine house, full of nice",Little Women
514,"girls, or go traveling, the summer would be delightful, but to stay at",Little Women
514,home with three selfish sisters and a grown-up boy was enough to try,Little Women
514,"the patience of a Boaz,"" complained Miss Malaprop, after several days",Little Women
514,"devoted to pleasure, fretting, and ennui.",Little Women
514,,Little Women
514,"No one would own that they were tired of the experiment, but by Friday",Little Women
514,night each acknowledged to herself that she was glad the week was,Little Women
514,"nearly done.  Hoping to impress the lesson more deeply, Mrs. March, who",Little Women
514,"had a good deal of humor, resolved to finish off the trial in an",Little Women
514,"appropriate manner, so she gave Hannah a holiday and let the girls",Little Women
514,enjoy the full effect of the play system.,Little Women
514,,Little Women
514,"When they got up on Saturday morning, there was no fire in the kitchen,",Little Women
514,"no breakfast in the dining room, and no mother anywhere to be seen.",Little Women
514,,Little Women
514,"""Mercy on us!  What has happened?"" cried Jo, staring about her in",Little Women
514,dismay.,Little Women
514,,Little Women
514,"Meg ran upstairs and soon came back again, looking relieved but rather",Little Women
514,"bewildered, and a little ashamed.",Little Women
514,,Little Women
514,"""Mother isn't sick, only very tired, and she says she is going to stay",Little Women
514,quietly in her room all day and let us do the best we can.  It's a very,Little Women
514,"queer thing for her to do, she doesn't act a bit like herself.  But she",Little Women
514,"says it has been a hard week for her, so we mustn't grumble but take",Little Women
514,"care of ourselves.""",Little Women
514,,Little Women
514,"""That's easy enough, and I like the idea, I'm aching for something to",Little Women
514,"do, that is, some new amusement, you know,"" added Jo quickly.",Little Women
514,,Little Women
514,"In fact it was an immense relief to them all to have a little work, and",Little Women
514,"they took hold with a will, but soon realized the truth of Hannah's",Little Women
514,"saying, ""Housekeeping ain't no joke.""  There was plenty of food in the",Little Women
514,"larder, and while Beth and Amy set the table, Meg and Jo got breakfast,",Little Women
514,wondering as they did why servants ever talked about hard work.,Little Women
514,,Little Women
514,"""I shall take some up to Mother, though she said we were not to think",Little Women
514,"of her, for she'd take care of herself,"" said Meg, who presided and",Little Women
514,felt quite matronly behind the teapot.,Little Women
514,,Little Women
514,"So a tray was fitted out before anyone began, and taken up with the",Little Women
514,"cook's compliments.  The boiled tea was very bitter, the omelet",Little Women
514,"scorched, and the biscuits speckled with saleratus, but Mrs. March",Little Women
514,received her repast with thanks and laughed heartily over it after Jo,Little Women
514,was gone.,Little Women
514,,Little Women
514,"""Poor little souls, they will have a hard time, I'm afraid, but they",Little Women
514,"won't suffer, and it will do them good,"" she said, producing the more",Little Women
514,"palatable viands with which she had provided herself, and disposing of",Little Women
514,"the bad breakfast, so that their feelings might not be hurt, a motherly",Little Women
514,little deception for which they were grateful.,Little Women
514,,Little Women
514,"Many were the complaints below, and great the chagrin of the head cook",Little Women
514,"at her failures.  ""Never mind, I'll get the dinner and be servant, you",Little Women
514,"be mistress, keep your hands nice, see company, and give orders,"" said",Little Women
514,"Jo, who knew still less than Meg about culinary affairs.",Little Women
514,,Little Women
514,"This obliging offer was gladly accepted, and Margaret retired to the",Little Women
514,"parlor, which she hastily put in order by whisking the litter under the",Little Women
514,"sofa and shutting the blinds to save the trouble of dusting.  Jo, with",Little Women
514,perfect faith in her own powers and a friendly desire to make up the,Little Women
514,"quarrel, immediately put a note in the office, inviting Laurie to",Little Women
514,dinner.,Little Women
514,,Little Women
514,"""You'd better see what you have got before you think of having",Little Women
514,"company,"" said Meg, when informed of the hospitable but rash act.",Little Women
514,,Little Women
514,"""Oh, there's corned beef and plenty of potatoes, and I shall get some",Little Women
514,"asparagus and a lobster, 'for a relish', as Hannah says. We'll have",Little Women
514,"lettuce and make a salad.  I don't know how, but the book tells.  I'll",Little Women
514,"have blanc mange and strawberries for dessert, and coffee too, if you",Little Women
514,"want to be elegant.""",Little Women
514,,Little Women
514,"""Don't try too many messes, Jo, for you can't make anything but",Little Women
514,gingerbread and molasses candy fit to eat.  I wash my hands of the,Little Women
514,"dinner party, and since you have asked Laurie on your own",Little Women
514,"responsibility, you may just take care of him.""",Little Women
514,,Little Women
514,"""I don't want you to do anything but be civil to him and help to the",Little Women
514,"pudding.  You'll give me your advice if I get in a muddle, won't you?""",Little Women
514,"asked Jo, rather hurt.",Little Women
514,,Little Women
514,"""Yes, but I don't know much, except about bread and a few trifles.  You",Little Women
514,"had better ask Mother's leave before you order anything,"" returned Meg",Little Women
514,prudently.,Little Women
514,,Little Women
514,"""Of course I shall.  I'm not a fool.""  And Jo went off in a huff at the",Little Women
514,doubts expressed of her powers.,Little Women
514,,Little Women
514,"""Get what you like, and don't disturb me.  I'm going out to dinner and",Little Women
514,"can't worry about things at home,"" said Mrs. March, when Jo spoke to",Little Women
514,"her.  ""I never enjoyed housekeeping, and I'm going to take a vacation",Little Women
514,"today, and read, write, go visiting, and amuse myself.""",Little Women
514,,Little Women
514,The unusual spectacle of her busy mother rocking comfortably and,Little Women
514,reading early in the morning made Jo feel as if some unnatural,Little Women
514,"phenomenon had occurred, for an eclipse, an earthquake, or a volcanic",Little Women
514,eruption would hardly have seemed stranger.,Little Women
514,,Little Women
514,"""Everything is out of sorts, somehow,"" she said to herself, going",Little Women
514,"downstairs.  ""There's Beth crying, that's a sure sign that something is",Little Women
514,"wrong in this family.  If Amy is bothering, I'll shake her.""",Little Women
514,,Little Women
514,"Feeling very much out of sorts herself, Jo hurried into the parlor to",Little Women
514,"find Beth sobbing over Pip, the canary, who lay dead in the cage with",Little Women
514,"his little claws pathetically extended, as if imploring the food for",Little Women
514,want of which he had died.,Little Women
514,,Little Women
514,"""It's all my fault, I forgot him, there isn't a seed or a drop left.",Little Women
514,"Oh, Pip!  Oh, Pip!  How could I be so cruel to you?"" cried Beth, taking",Little Women
514,the poor thing in her hands and trying to restore him.,Little Women
514,,Little Women
514,"Jo peeped into his half-open eye, felt his little heart, and finding",Little Women
514,"him stiff and cold, shook her head, and offered her domino box for a",Little Women
514,coffin.,Little Women
514,,Little Women
514,"""Put him in the oven, and maybe he will get warm and revive,"" said Amy",Little Women
514,hopefully.,Little Women
514,,Little Women
514,"""He's been starved, and he shan't be baked now he's dead.  I'll make",Little Women
514,"him a shroud, and he shall be buried in the garden, and I'll never have",Little Women
514,"another bird, never, my Pip! for I am too bad to own one,"" murmured",Little Women
514,"Beth, sitting on the floor with her pet folded in her hands.",Little Women
514,,Little Women
514,"""The funeral shall be this afternoon, and we will all go.  Now, don't",Little Women
514,"cry, Bethy.  It's a pity, but nothing goes right this week, and Pip has",Little Women
514,"had the worst of the experiment.  Make the shroud, and lay him in my",Little Women
514,"box, and after the dinner party, we'll have a nice little funeral,""",Little Women
514,"said Jo, beginning to feel as if she had undertaken a good deal.",Little Women
514,,Little Women
514,"Leaving the others to console Beth, she departed to the kitchen, which",Little Women
514,"was in a most discouraging state of confusion.  Putting on a big apron,",Little Women
514,"she fell to work and got the dishes piled up ready for washing, when",Little Women
514,she discovered that the fire was out.,Little Women
514,,Little Women
514,"""Here's a sweet prospect!"" muttered Jo, slamming the stove door open,",Little Women
514,and poking vigorously among the cinders.,Little Women
514,,Little Women
514,"Having rekindled the fire, she thought she would go to market while the",Little Women
514,"water heated.  The walk revived her spirits, and flattering herself",Little Women
514,"that she had made good bargains, she trudged home again, after buying a",Little Women
514,"very young lobster, some very old asparagus, and two boxes of acid",Little Women
514,"strawberries.  By the time she got cleared up, the dinner arrived and",Little Women
514,"the stove was red-hot.  Hannah had left a pan of bread to rise, Meg had",Little Women
514,"worked it up early, set it on the hearth for a second rising, and",Little Women
514,"forgotten it.  Meg was entertaining Sallie Gardiner in the parlor, when",Little Women
514,"the door flew open and a floury, crocky, flushed, and disheveled figure",Little Women
514,"appeared, demanding tartly...",Little Women
514,,Little Women
514,"""I say, isn't bread 'riz' enough when it runs over the pans?""",Little Women
514,,Little Women
514,"Sallie began to laugh, but Meg nodded and lifted her eyebrows as high",Little Women
514,"as they would go, which caused the apparition to vanish and put the",Little Women
514,"sour bread into the oven without further delay.  Mrs. March went out,",Little Women
514,"after peeping here and there to see how matters went, also saying a",Little Women
514,"word of comfort to Beth, who sat making a winding sheet, while the dear",Little Women
514,departed lay in state in the domino box.  A strange sense of,Little Women
514,helplessness fell upon the girls as the gray bonnet vanished round the,Little Women
514,"corner, and despair seized them when a few minutes later Miss Crocker",Little Women
514,"appeared, and said she'd come to dinner.  Now this lady was a thin,",Little Women
514,"yellow spinster, with a sharp nose and inquisitive eyes, who saw",Little Women
514,"everything and gossiped about all she saw. They disliked her, but had",Little Women
514,"been taught to be kind to her, simply because she was old and poor and",Little Women
514,had few friends.  So Meg gave her the easy chair and tried to entertain,Little Women
514,"her, while she asked questions, criticized everything, and told stories",Little Women
514,of the people whom she knew.,Little Women
514,,Little Women
514,"Language cannot describe the anxieties, experiences, and exertions",Little Women
514,"which Jo underwent that morning, and the dinner she served up became a",Little Women
514,"standing joke.  Fearing to ask any more advice, she did her best alone,",Little Women
514,and discovered that something more than energy and good will is,Little Women
514,necessary to make a cook.  She boiled the asparagus for an hour and was,Little Women
514,grieved to find the heads cooked off and the stalks harder than ever.,Little Women
514,The bread burned black; for the salad dressing so aggravated her that,Little Women
514,she could not make it fit to eat.  The lobster was a scarlet mystery to,Little Women
514,"her, but she hammered and poked till it was unshelled and its meager",Little Women
514,proportions concealed in a grove of lettuce leaves.  The potatoes had,Little Women
514,"to be hurried, not to keep the asparagus waiting, and were not done at",Little Women
514,"the last.  The blanc mange was lumpy, and the strawberries not as ripe",Little Women
514,"as they looked, having been skilfully 'deaconed'.",Little Women
514,,Little Women
514,"""Well, they can eat beef and bread and butter, if they are hungry, only",Little Women
514,"it's mortifying to have to spend your whole morning for nothing,""",Little Women
514,"thought Jo, as she rang the bell half an hour later than usual, and",Little Women
514,"stood, hot, tired, and dispirited, surveying the feast spread before",Little Women
514,"Laurie, accustomed to all sorts of elegance, and Miss Crocker, whose",Little Women
514,tattling tongue would report them far and wide.,Little Women
514,,Little Women
514,"Poor Jo would gladly have gone under the table, as one thing after",Little Women
514,"another was tasted and left, while Amy giggled, Meg looked distressed,",Little Women
514,"Miss Crocker pursed her lips, and Laurie talked and laughed with all",Little Women
514,his might to give a cheerful tone to the festive scene.  Jo's one,Little Women
514,"strong point was the fruit, for she had sugared it well, and had a",Little Women
514,"pitcher of rich cream to eat with it.  Her hot cheeks cooled a trifle,",Little Women
514,"and she drew a long breath as the pretty glass plates went round, and",Little Women
514,everyone looked graciously at the little rosy islands floating in a sea,Little Women
514,"of cream.  Miss Crocker tasted first, made a wry face, and drank some",Little Women
514,"water hastily.  Jo, who refused, thinking there might not be enough,",Little Women
514,"for they dwindled sadly after the picking over, glanced at Laurie, but",Little Women
514,"he was eating away manfully, though there was a slight pucker about his",Little Women
514,"mouth and he kept his eye fixed on his plate.  Amy, who was fond of",Little Women
514,"delicate fare, took a heaping spoonful, choked, hid her face in her",Little Women
514,"napkin, and left the table precipitately.",Little Women
514,,Little Women
514,"""Oh, what is it?"" exclaimed Jo, trembling.",Little Women
514,,Little Women
514,"""Salt instead of sugar, and the cream is sour,"" replied Meg with a",Little Women
514,tragic gesture.,Little Women
514,,Little Women
514,"Jo uttered a groan and fell back in her chair, remembering that she had",Little Women
514,given a last hasty powdering to the berries out of one of the two boxes,Little Women
514,"on the kitchen table, and had neglected to put the milk in the",Little Women
514,"refrigerator.  She turned scarlet and was on the verge of crying, when",Little Women
514,"she met Laurie's eyes, which would look merry in spite of his heroic",Little Women
514,"efforts.  The comical side of the affair suddenly struck her, and she",Little Women
514,"laughed till the tears ran down her cheeks.  So did everyone else, even",Little Women
514,"'Croaker' as the girls called the old lady, and the unfortunate dinner",Little Women
514,"ended gaily, with bread and butter, olives and fun.",Little Women
514,,Little Women
514,"""I haven't strength of mind enough to clear up now, so we will sober",Little Women
514,"ourselves with a funeral,"" said Jo, as they rose, and Miss Crocker made",Little Women
514,"ready to go, being eager to tell the new story at another friend's",Little Women
514,dinner table.,Little Women
514,,Little Women
514,They did sober themselves for Beth's sake.  Laurie dug a grave under,Little Women
514,"the ferns in the grove, little Pip was laid in, with many tears by his",Little Women
514,"tender-hearted mistress, and covered with moss, while a wreath of",Little Women
514,"violets and chickweed was hung on the stone which bore his epitaph,",Little Women
514,composed by Jo while she struggled with the dinner.,Little Women
514,,Little Women
514,"    Here lies Pip March,",Little Women
514,    Who died the 7th of June;,Little Women
514,"    Loved and lamented sore,",Little Women
514,    And not forgotten soon.,Little Women
514,,Little Women
514,"At the conclusion of the ceremonies, Beth retired to her room, overcome",Little Women
514,"with emotion and lobster, but there was no place of repose, for the",Little Women
514,"beds were not made, and she found her grief much assuaged by beating up",Little Women
514,the pillows and putting things in order.  Meg helped Jo clear away the,Little Women
514,"remains of the feast, which took half the afternoon and left them so",Little Women
514,tired that they agreed to be contented with tea and toast for supper.,Little Women
514,,Little Women
514,"Laurie took Amy to drive, which was a deed of charity, for the sour",Little Women
514,cream seemed to have had a bad effect upon her temper.  Mrs. March came,Little Women
514,home to find the three older girls hard at work in the middle of the,Little Women
514,"afternoon, and a glance at the closet gave her an idea of the success",Little Women
514,of one part of the experiment.,Little Women
514,,Little Women
514,"Before the housewives could rest, several people called, and there was",Little Women
514,"a scramble to get ready to see them.  Then tea must be got, errands",Little Women
514,"done, and one or two necessary bits of sewing neglected until the last",Little Women
514,"minute.  As twilight fell, dewy and still, one by one they gathered on",Little Women
514,"the porch where the June roses were budding beautifully, and each",Little Women
514,"groaned or sighed as she sat down, as if tired or troubled.",Little Women
514,,Little Women
514,"""What a dreadful day this has been!"" began Jo, usually the first to",Little Women
514,speak.,Little Women
514,,Little Women
514,"""It has seemed shorter than usual, but so uncomfortable,"" said Meg.",Little Women
514,,Little Women
514,"""Not a bit like home,"" added Amy.",Little Women
514,,Little Women
514,"""It can't seem so without Marmee and little Pip,"" sighed Beth, glancing",Little Women
514,with full eyes at the empty cage above her head.,Little Women
514,,Little Women
514,"""Here's Mother, dear, and you shall have another bird tomorrow, if you",Little Women
514,"want it.""",Little Women
514,,Little Women
514,"As she spoke, Mrs. March came and took her place among them, looking as",Little Women
514,if her holiday had not been much pleasanter than theirs.,Little Women
514,,Little Women
514,"""Are you satisfied with your experiment, girls, or do you want another",Little Women
514,"week of it?"" she asked, as Beth nestled up to her and the rest turned",Little Women
514,"toward her with brightening faces, as flowers turn toward the sun.",Little Women
514,,Little Women
514,"""I don't!"" cried Jo decidedly.",Little Women
514,,Little Women
514,"""Nor I,"" echoed the others.",Little Women
514,,Little Women
514,"""You think then, that it is better to have a few duties and live a",Little Women
514,"little for others, do you?""",Little Women
514,,Little Women
514,"""Lounging and larking doesn't pay,"" observed Jo, shaking her head. ""I'm",Little Women
514,"tired of it and mean to go to work at something right off.""",Little Women
514,,Little Women
514,"""Suppose you learn plain cooking.  That's a useful accomplishment,",Little Women
514,"which no woman should be without,"" said Mrs. March, laughing inaudibly",Little Women
514,"at the recollection of Jo's dinner party, for she had met Miss Crocker",Little Women
514,and heard her account of it.,Little Women
514,,Little Women
514,"""Mother, did you go away and let everything be, just to see how we'd",Little Women
514,"get on?"" cried Meg, who had had suspicions all day.",Little Women
514,,Little Women
514,"""Yes, I wanted you to see how the comfort of all depends on each doing",Little Women
514,"her share faithfully.  While Hannah and I did your work, you got on",Little Women
514,"pretty well, though I don't think you were very happy or amiable.  So I",Little Women
514,"thought, as a little lesson, I would show you what happens when",Little Women
514,everyone thinks only of herself.  Don't you feel that it is pleasanter,Little Women
514,"to help one another, to have daily duties which make leisure sweet when",Little Women
514,"it comes, and to bear and forbear, that home may be comfortable and",Little Women
514,"lovely to us all?""",Little Women
514,,Little Women
514,"""We do, Mother, we do!"" cried the girls.",Little Women
514,,Little Women
514,"""Then let me advise you to take up your little burdens again, for",Little Women
514,"though they seem heavy sometimes, they are good for us, and lighten as",Little Women
514,"we learn to carry them.  Work is wholesome, and there is plenty for",Little Women
514,"everyone.  It keeps us from ennui and mischief, is good for health and",Little Women
514,"spirits, and gives us a sense of power and independence better than",Little Women
514,"money or fashion.""",Little Women
514,,Little Women
514,"""We'll work like bees, and love it too, see if we don't,"" said Jo.",Little Women
514,"""I'll learn plain cooking for my holiday task, and the next dinner",Little Women
514,"party I have shall be a success.""",Little Women
514,,Little Women
514,"""I'll make the set of shirts for father, instead of letting you do it,",Little Women
514,"Marmee.  I can and I will, though I'm not fond of sewing. That will be",Little Women
514,"better than fussing over my own things, which are plenty nice enough as",Little Women
514,"they are."" said Meg.",Little Women
514,,Little Women
514,"""I'll do my lessons every day, and not spend so much time with my music",Little Women
514,"and dolls.  I am a stupid thing, and ought to be studying, not",Little Women
514,"playing,"" was Beth's resolution, while Amy followed their example by",Little Women
514,"heroically declaring, ""I shall learn to make buttonholes, and attend to",Little Women
514,"my parts of speech.""",Little Women
514,,Little Women
514,"""Very good!  Then I am quite satisfied with the experiment, and fancy",Little Women
514,"that we shall not have to repeat it, only don't go to the other extreme",Little Women
514,"and delve like slaves.  Have regular hours for work and play, make each",Little Women
514,"day both useful and pleasant, and prove that you understand the worth",Little Women
514,"of time by employing it well.  Then youth will be delightful, old age",Little Women
514,"will bring few regrets, and life become a beautiful success, in spite",Little Women
514,"of poverty.""",Little Women
514,,Little Women
514,"""We'll remember, Mother!"" and they did.",Little Women
514,,Little Women
514,,Little Women
514,,Little Women
514,CHAPTER TWELVE,Little Women
514,,Little Women
514,CAMP LAURENCE,Little Women
514,,Little Women
514,"Beth was postmistress, for, being most at home, she could attend to it",Little Women
514,"regularly, and dearly liked the daily task of unlocking the little door",Little Women
514,and distributing the mail.  One July day she came in with her hands,Little Women
514,"full, and went about the house leaving letters and parcels like the",Little Women
514,penny post.,Little Women
514,,Little Women
514,"""Here's your posy, Mother!  Laurie never forgets that,"" she said,",Little Women
514,"putting the fresh nosegay in the vase that stood in 'Marmee's corner',",Little Women
514,and was kept supplied by the affectionate boy.,Little Women
514,,Little Women
514,"""Miss Meg March, one letter and a glove,"" continued Beth, delivering",Little Women
514,"the articles to her sister, who sat near her mother, stitching",Little Women
514,wristbands.,Little Women
514,,Little Women
514,"""Why, I left a pair over there, and here is only one,"" said Meg,",Little Women
514,"looking at the gray cotton glove.  ""Didn't you drop the other in the",Little Women
514,"garden?""",Little Women
514,,Little Women
514,"""No, I'm sure I didn't, for there was only one in the office.""",Little Women
514,,Little Women
514,"""I hate to have odd gloves!  Never mind, the other may be found.  My",Little Women
514,letter is only a translation of the German song I wanted.  I think Mr.,Little Women
514,"Brooke did it, for this isn't Laurie's writing.""",Little Women
514,,Little Women
514,"Mrs. March glanced at Meg, who was looking very pretty in her gingham",Little Women
514,"morning gown, with the little curls blowing about her forehead, and",Little Women
514,"very womanly, as she sat sewing at her little worktable, full of tidy",Little Women
514,"white rolls, so unconscious of the thought in her mother's mind as she",Little Women
